customer_id,orders_last_3_months,avg_order_value,discount_usage,days_since_last_order,customer_tenure,membership_tier,complaints_filed,email_open_rate,churn,predicted_churn_probability
CUST013375,3,23.7,1.0,45,64,Gold,1,0.794,0,0.16005673363588266
CUST013376,7,21.4,3.0,24,61,Gold,0,0.804,0,0.011486546504505382
CUST013377,3,19.05,5.0,76,4,Bronze,1,0.779,1,0.917851838267445
CUST013378,5,38.31,5.0,56,10,Silver,1,0.93,0,0.46991969164226466
CUST013379,9,39.78,3.0,15,20,Gold,1,0.968,0,0.015633284189187413
CUST013380,9,24.08,4.0,23,41,Gold,0,1.0,0,0.015391851442937752
CUST013381,10,24.62,5.0,15,36,Bronze,0,0.952,0,0.037257748712157195
CUST013382,2,31.45,6.0,60,19,Silver,0,0.541,0,0.8614561838893745
CUST013383,10,26.15,4.0,69,30,Bronze,1,0.723,0,0.24743316414282068
CUST013384,3,27.2,6.0,50,1,Bronze,1,0.603,1,0.9178018636491372
CUST013385,8,21.38,3.0,3,32,Silver,0,0.257,0,0.04703444314885624
CUST013386,6,18.32,3.0,9,7,Bronze,1,0.877,0,0.07853229671801111
CUST013387,1,17.2,6.0,64,49,Bronze,0,0.568,1,0.9214791132113664
CUST013388,10,18.15,4.0,15,50,Gold,0,0.846,0,0.017300063992455213
CUST013389,1,27.78,5.0,51,26,Silver,0,0.678,1,0.7531518058810157
CUST013390,6,32.57,1.0,33,31,Platinum,0,0.98,0,0.02114186839403794
CUST013391,9,31.36,2.0,67,12,Gold,0,0.874,0,0.06429403021997442
CUST013392,14,39.55,3.0,68,53,Gold,0,0.865,0,0.05707569546860343
CUST013393,6,39.65,2.0,21,56,Gold,1,,0,0.011834289348736524
CUST013394,1,20.48,4.0,31,23,Bronze,0,0.836,0,0.48955028500286085
CUST013395,4,14.87,6.0,18,1,Bronze,1,0.822,1,0.6544852206336896
CUST013396,7,32.39,,26,10,Gold,0,0.95,0,0.02072039007608821
CUST013397,5,24.16,7.0,62,42,Bronze,1,0.68,1,0.9033297477383125
CUST013398,9,26.94,6.0,39,46,Bronze,0,1.0,0,0.162539156076193
CUST013399,7,18.45,4.0,62,56,Silver,2,0.929,1,0.3667587343519796
CUST013400,3,21.29,7.0,67,38,Bronze,0,0.279,1,0.9192713758861228
CUST013401,3,31.73,6.0,55,1,Bronze,0,0.881,1,0.8619911409094055
CUST013402,5,24.29,4.0,32,52,Silver,1,0.923,0,0.15847937402173154
CUST013403,4,23.37,4.0,69,3,Bronze,0,0.615,0,0.807882506437065
CUST013404,3,24.7,3.0,44,49,Silver,1,0.636,1,0.5027192866764212
CUST013405,1,19.01,4.0,19,46,Bronze,0,0.542,0,0.33617553165283687
CUST013406,5,29.49,5.0,71,58,Silver,0,0.517,0,0.5997139510700311
CUST013407,1,11.81,7.0,44,44,Bronze,0,0.625,1,0.8240186666416505
CUST013408,8,33.04,5.0,7,26,Silver,0,0.545,0,0.02398767940033213
CUST013409,1,15.71,8.0,14,55,Bronze,0,0.781,0,0.40158191727254694
CUST013410,3,35.63,4.0,32,52,Bronze,1,0.456,1,0.6509102513879871
CUST013411,3,21.25,5.0,3,18,Gold,0,0.664,0,0.1583696025037843
CUST013412,12,38.41,7.0,40,32,Bronze,1,0.864,0,0.1776978458320449
CUST013413,8,38.63,5.0,75,53,Silver,1,0.841,1,0.5114701702469927
CUST013414,2,20.75,3.0,38,17,Bronze,0,0.782,0,0.5002538393876216
CUST013415,3,15.25,4.0,63,45,Bronze,0,0.41,1,0.8663041312263506
CUST013416,7,25.25,4.0,50,36,Bronze,0,0.756,0,0.25365462612816536
CUST013417,6,28.05,3.0,51,11,Gold,1,0.886,0,0.1401298829031655
CUST013418,4,31.12,7.0,10,47,Bronze,1,0.893,0,0.19337277069398573
CUST013419,5,15.77,5.0,13,1,Bronze,1,0.823,0,0.26941251724798926
CUST013420,7,29.63,4.0,54,31,Silver,1,1.0,0,0.14283882308709817
CUST013421,6,17.92,4.0,67,19,Bronze,1,0.691,1,0.7824974549168976
CUST013422,5,32.69,2.0,9,20,Gold,0,0.796,0,0.02847067203031469
CUST013423,8,26.08,1.0,2,38,Platinum,0,0.626,0,0.018140221912325914
CUST013424,4,21.47,7.0,27,10,Silver,0,0.822,0,0.44305971486184076
CUST013425,5,15.23,7.0,46,11,Silver,0,0.692,0,0.5268992596764076
CUST013426,7,25.05,4.0,68,12,Bronze,1,0.763,0,0.5667554424368747
CUST013427,5,34.48,4.0,33,28,Platinum,0,0.443,0,0.11345737005517904
CUST013428,4,28.72,5.0,55,55,Silver,0,0.653,1,0.7008728055554695
CUST013429,4,34.12,4.0,24,11,Bronze,0,0.669,0,0.2880520715507787
CUST013430,15,42.34,0.0,30,39,Platinum,0,,0,0.007523616322176517
CUST013431,7,24.1,1.0,64,15,Platinum,0,0.888,0,0.08818387885627173
CUST013432,2,18.86,4.0,59,3,Bronze,0,,1,0.7771608557657753
CUST013433,5,17.68,5.0,37,44,Bronze,0,0.955,0,0.28925211921857635
CUST013434,7,35.33,1.0,61,18,Silver,0,0.489,1,0.4384188046837324
CUST013435,7,28.93,2.0,62,41,Gold,0,0.937,0,0.07329107652430158
CUST013436,8,30.26,5.0,22,31,Silver,0,0.659,0,0.045451789235954665
CUST013437,1,28.86,6.0,52,20,Bronze,0,0.703,1,0.883448283822801
CUST013438,3,24.87,5.0,47,49,Bronze,0,0.303,1,0.7347853630419479
CUST013439,4,32.08,4.0,13,1,Bronze,0,0.38,1,0.447074424990438
CUST013440,7,17.76,4.0,48,7,Bronze,0,0.73,0,0.4603609243296203
CUST013441,11,33.78,2.0,58,48,Gold,0,1.0,0,0.00805316877579029
CUST013442,3,9.94,6.0,65,11,Bronze,0,0.701,1,0.9431389333272322
CUST013443,4,33.65,6.0,42,29,Bronze,0,0.905,1,0.546984754926681
CUST013444,8,27.25,3.0,65,20,Gold,0,0.864,0,0.16329288891134924
CUST013445,8,28.86,5.0,15,13,Bronze,0,0.767,0,0.08623699037722121
CUST013446,3,14.33,5.0,59,11,Bronze,0,0.821,0,0.8111900900464032
CUST013447,10,27.72,1.0,26,65,Gold,0,1.0,0,0.025450381450216206
CUST013448,8,35.34,2.0,54,41,Bronze,1,0.757,0,0.17052043810777584
CUST013449,8,20.36,2.0,24,51,Gold,0,0.709,0,0.01354812822576187
CUST013450,5,30.24,6.0,12,36,Bronze,0,0.754,0,0.21541739420653724
CUST013451,5,24.96,3.0,79,25,Bronze,0,0.944,0,0.4837360299634052
CUST013452,5,34.31,5.0,41,35,Silver,0,0.901,0,0.18599249230134282
CUST013453,9,20.01,5.0,22,29,Bronze,0,0.973,0,0.0457899233151201
CUST013454,8,25.21,3.0,44,51,Silver,1,0.412,0,0.17984818011116332
CUST013455,6,26.17,6.0,30,27,Bronze,0,0.822,0,0.29708438925578634
CUST013456,4,27.99,2.0,63,40,Silver,1,0.951,1,0.4709397025714051
CUST013457,6,25.93,5.0,33,13,Bronze,0,0.703,1,0.2791942590850899
CUST013458,5,33.44,4.0,11,55,Gold,0,0.776,0,0.015411112148309359
CUST013459,3,23.05,3.0,53,18,Silver,0,0.768,0,0.49235707134865603
CUST013460,3,21.95,6.0,45,25,Silver,0,0.804,1,0.7746220687003565
CUST013461,3,29.03,7.0,78,43,Bronze,1,0.721,1,0.9108638607004864
CUST013462,3,36.38,3.0,35,8,Silver,3,0.588,0,0.4430981273645501
CUST013463,3,41.05,6.0,26,15,Silver,1,0.825,1,0.5192558495967585
CUST013464,7,26.58,6.0,50,7,Bronze,0,0.682,1,0.7261803280292424
CUST013465,5,30.86,5.0,61,56,Silver,0,0.416,0,0.5489475052820958
CUST013466,7,20.08,9.0,73,24,Bronze,0,0.635,1,0.8553249493361061
CUST013467,3,34.15,6.0,28,32,Bronze,1,0.563,0,0.6857735465287716
CUST013468,5,20.48,5.0,9,44,Silver,1,0.957,0,0.04818962802704075
CUST013469,5,30.72,4.0,18,39,Bronze,0,0.447,1,0.2707210077457754
CUST013470,10,8.0,5.0,40,1,Bronze,0,0.842,0,0.1447616729646469
CUST013471,6,26.74,2.0,33,29,Silver,0,0.565,0,0.05171986461263
CUST013472,3,39.41,4.0,59,4,Silver,0,0.771,0,0.6759561961284719
CUST013473,3,24.2,5.0,24,52,Bronze,1,0.541,1,0.5273928176635142
CUST013474,9,19.65,4.0,77,24,Bronze,0,0.82,0,0.32246539161425875
CUST013475,6,14.83,5.0,52,10,Bronze,0,0.822,1,0.6913987830126297
CUST013476,6,27.59,4.0,51,52,Silver,0,0.724,0,0.24924979704688957
CUST013477,4,30.76,5.0,72,8,Silver,0,0.931,1,0.7425282860067568
CUST013478,8,37.22,4.0,72,4,Silver,0,0.792,1,0.4409759395199678
CUST013479,5,41.6,2.0,46,40,Gold,0,0.887,0,0.06288237616729477
CUST013480,6,43.55,2.0,19,38,Gold,0,0.982,0,0.012204606295907581
CUST013481,4,9.61,7.0,50,15,Bronze,1,0.746,1,0.8770050040292203
CUST013482,4,38.13,8.0,54,15,Bronze,0,0.613,1,0.9062960038477211
CUST013483,6,17.59,4.0,26,37,Bronze,0,0.608,0,0.12894248027274352
CUST013484,3,11.2,5.0,69,4,Bronze,0,0.735,0,0.8624140278970585
CUST013485,8,21.22,5.0,45,15,Bronze,0,0.901,0,0.37926797848167404
CUST013486,12,35.72,2.0,58,10,Gold,0,1.0,0,0.008397518793010825
CUST013487,5,17.52,5.0,48,50,Bronze,1,0.707,1,0.6662263622888848
CUST013488,11,34.13,7.0,44,55,Bronze,0,0.992,0,0.16571428877448519
CUST013489,4,17.94,4.0,43,20,Silver,0,0.964,0,0.28991653799265604
CUST013490,10,44.22,1.0,70,57,Platinum,0,0.688,0,0.018876868084910743
CUST013491,8,15.16,7.0,13,16,Bronze,0,,0,0.20169427992324612
CUST013492,5,38.21,1.0,69,36,Gold,0,0.696,0,0.13908318977208894
CUST013493,12,41.58,3.0,50,19,Gold,1,0.596,0,0.07170894281970039
CUST013494,6,35.21,5.0,68,12,Bronze,0,0.579,1,0.6708950449923641
CUST013495,7,21.48,6.0,32,27,Silver,0,0.811,0,0.09971361140296846
CUST013496,0,17.06,4.0,20,51,Bronze,1,0.738,1,0.5158767813270431
CUST013497,5,25.69,4.0,13,44,Bronze,1,0.793,0,0.11569271108893638
CUST013498,8,27.6,4.0,75,28,Bronze,0,0.897,1,0.35722193313038886
CUST013499,7,25.71,6.0,57,9,Bronze,0,0.784,1,0.6863080714228553
CUST013500,5,22.34,7.0,51,12,Silver,0,0.732,1,0.6490454486417387
CUST013501,5,32.72,2.0,30,26,Gold,0,0.751,0,0.041760644415680205
CUST013502,7,30.04,5.0,54,22,Bronze,0,0.998,0,0.3634970287102168
CUST013503,6,32.85,3.0,32,23,Silver,0,0.632,0,0.05248238923270173
CUST013504,5,26.23,7.0,28,1,Bronze,0,0.959,1,0.4703015919761506
CUST013505,6,38.26,4.0,66,36,Bronze,0,0.897,0,0.4084041877126497
CUST013506,6,23.06,6.0,74,33,Silver,0,0.751,1,0.5988663187057195
CUST013507,6,29.23,4.0,24,18,Bronze,1,0.827,0,0.1341002789854799
CUST013508,8,23.76,2.0,12,11,Gold,1,0.76,0,0.04307661272843424
CUST013509,5,32.8,6.0,12,14,Bronze,1,0.822,0,0.32927507692812963
CUST013510,8,26.07,0.0,66,11,Gold,0,0.656,0,0.07342972575568082
CUST013511,4,35.61,6.0,18,46,Bronze,0,,0,0.30583997939419505
CUST013512,2,33.97,4.0,20,22,Bronze,0,0.585,0,0.3626771728190215
CUST013513,9,33.4,1.0,1,24,Gold,1,0.898,0,0.017440594728477803
CUST013514,2,30.36,7.0,54,61,Silver,0,0.637,0,0.6667876115821193
CUST013515,3,17.11,5.0,29,36,Bronze,1,0.619,0,0.5799783452112589
CUST013516,8,42.02,1.0,14,59,Gold,1,0.874,0,0.018312350072185492
CUST013517,9,21.11,6.0,70,1,Bronze,0,0.885,0,0.6095629017221604
CUST013518,8,21.03,3.0,47,36,Bronze,0,1.0,0,0.14020496716507672
CUST013519,5,36.12,5.0,73,22,Bronze,0,0.346,0,0.7705870195808554
CUST013520,7,44.86,5.0,58,41,Silver,0,0.788,0,0.27632056313389786
CUST013521,7,30.85,6.0,61,9,Silver,0,0.806,0,0.4669296827796992
CUST013522,9,33.6,2.0,30,29,Gold,1,0.658,0,0.02442122401610593
CUST013523,9,22.18,4.0,17,58,Silver,0,0.96,0,0.021190441586365405
CUST013524,2,21.06,4.0,20,1,Bronze,1,0.645,1,0.4547920727757884
CUST013525,9,23.56,7.0,22,28,Bronze,1,0.866,0,0.17210624031414945
CUST013526,7,49.59,8.0,42,19,Bronze,0,,0,0.3256755210561293
CUST013527,5,12.18,4.0,4,45,Silver,0,0.642,0,0.09033686289707782
CUST013528,3,23.82,3.0,63,29,Bronze,0,0.816,1,0.7811569208545537
CUST013529,7,10.72,6.0,16,18,Silver,0,0.892,1,0.08693633980931335
CUST013530,6,29.29,4.0,2,14,Silver,0,0.767,0,0.05530610927867266
CUST013531,5,42.7,2.0,42,53,Gold,0,0.426,0,0.04023117856988662
CUST013532,3,17.68,6.0,7,1,Bronze,1,0.773,0,0.4923287153575951
CUST013533,5,28.18,6.0,66,27,Bronze,2,0.618,1,0.9044626896447854
CUST013534,4,35.05,3.0,37,56,Gold,0,0.817,0,0.054959918610343515
CUST013535,2,38.29,3.0,57,29,Silver,0,0.743,0,0.45661019075120773
CUST013536,5,27.98,6.0,73,60,Silver,0,0.58,1,0.6798048594470109
CUST013537,2,20.44,3.0,15,57,Silver,1,0.912,0,0.14872010262553578
CUST013538,5,45.4,3.0,68,7,Gold,1,0.48,0,0.36091757223339477
CUST013539,12,25.38,7.0,15,41,Bronze,0,0.467,0,0.1746669627846685
CUST013540,3,15.34,3.0,13,16,Gold,0,0.898,0,0.12016544827654749
CUST013541,2,14.62,5.0,32,29,Bronze,1,0.442,0,0.6525258618599982
CUST013542,7,41.71,2.0,70,29,Platinum,0,0.516,0,0.06575851613411879
CUST013543,8,44.65,6.0,12,52,Bronze,0,0.936,0,0.04923187387293322
CUST013544,5,17.55,3.0,45,24,Bronze,0,0.7,1,0.5938441442722306
CUST013545,6,34.6,6.0,16,38,Bronze,0,0.55,0,0.1288484269559428
CUST013546,6,24.4,0.0,68,43,Gold,0,0.622,0,0.10858231645561842
CUST013547,10,31.19,0.0,69,42,Platinum,0,0.642,0,0.01901524769270186
CUST013548,3,24.61,5.0,9,1,Bronze,0,,0,0.39311713759483613
CUST013549,8,12.72,6.0,70,2,Bronze,1,0.79,1,0.7850141117137691
CUST013550,5,33.2,5.0,60,1,Bronze,0,0.878,1,0.8022231238074413
CUST013551,1,27.07,5.0,70,1,Bronze,0,0.816,1,0.8852400797174083
CUST013552,5,47.19,4.0,40,54,Gold,1,0.806,0,0.020769248477226398
CUST013553,1,8.0,5.0,8,19,Bronze,0,0.857,0,0.4244498518733757
CUST013554,10,26.01,,22,60,Platinum,0,1.0,0,0.02233060794956649
CUST013555,7,35.82,4.0,72,8,Gold,1,0.799,1,0.29923411141897566
CUST013556,5,19.43,5.0,69,30,Bronze,0,0.732,0,0.7929507640735634
CUST013557,9,30.42,6.0,60,25,Silver,1,0.867,1,0.3436299704159914
CUST013558,10,32.0,1.0,17,15,Platinum,0,0.917,0,0.01092094703638506
CUST013559,7,21.29,0.0,29,7,Gold,1,0.78,0,0.0998091182712261
CUST013560,6,29.6,4.0,32,50,Silver,1,0.72,1,0.1068416100391672
CUST013561,7,28.43,4.0,36,26,Bronze,1,0.471,0,0.379579337606151
CUST013562,4,35.11,6.0,13,53,Bronze,0,0.738,0,0.20530522453336864
CUST013563,5,36.24,,51,28,Gold,0,0.925,0,0.1711424660292817
CUST013564,3,24.14,8.0,37,1,Bronze,0,0.801,1,0.7977372430098707
CUST013565,11,20.74,3.0,20,49,Silver,0,0.997,0,0.025587774890417116
CUST013566,7,34.15,4.0,39,18,Silver,1,0.708,0,0.19951726744783446
CUST013567,7,23.03,6.0,76,3,Bronze,0,0.72,0,0.8286330688634125
CUST013568,7,33.93,7.0,15,8,Bronze,0,0.864,0,0.1477822752538036
CUST013569,7,31.69,5.0,16,42,Bronze,0,0.801,0,0.04631426214403842
CUST013570,9,28.72,2.0,21,55,Gold,0,0.979,0,0.01812212601372952
CUST013571,7,27.77,6.0,78,51,Bronze,0,0.676,0,0.7412914420316206
CUST013572,6,29.66,3.0,18,49,Bronze,2,0.478,0,0.12554758767434931
CUST013573,8,39.58,2.0,14,14,Platinum,0,0.844,0,0.007992108423297489
CUST013574,8,47.88,4.0,45,49,Silver,1,0.442,1,0.4576302580177886
CUST013575,5,30.47,3.0,54,61,Silver,1,0.508,0,0.18030893119506755
CUST013576,5,31.1,2.0,58,9,Gold,0,0.978,0,0.17080384181159974
CUST013577,7,11.42,4.0,12,36,Bronze,2,0.56,0,0.12117512365639224
CUST013578,11,32.91,1.0,9,23,Platinum,1,0.747,0,0.011701968276816372
CUST013579,8,31.09,2.0,17,38,Gold,0,0.87,0,0.021239154114697616
CUST013580,4,22.08,4.0,26,39,Bronze,2,0.635,0,0.3697891354071347
CUST013581,2,25.05,5.0,47,5,Bronze,1,0.79,0,0.7208957240518589
CUST013582,8,23.98,6.0,69,16,Bronze,2,0.989,0,0.6235016681225576
CUST013583,6,33.5,3.0,69,30,Silver,0,0.814,1,0.4225582318607578
CUST013584,6,18.19,3.0,70,45,Silver,0,0.428,0,0.2392864560885763
CUST013585,5,34.8,5.0,53,41,Silver,1,0.8,0,0.47815746746838106
CUST013586,6,49.38,2.0,0,46,Platinum,0,0.825,0,0.011746341883392136
CUST013587,3,31.42,3.0,66,45,Silver,1,0.646,1,0.6304825306494203
CUST013588,11,34.54,2.0,0,17,Gold,1,1.0,0,0.025016027241787815
CUST013589,8,29.04,6.0,34,35,Silver,0,0.698,1,0.10289428586769175
CUST013590,7,26.6,6.0,75,17,Silver,0,0.638,0,0.66708950596603
CUST013591,5,17.02,4.0,70,8,Bronze,0,0.854,0,0.7309742466412054
CUST013592,13,36.65,3.0,10,20,Silver,1,0.96,0,0.016841492276990996
CUST013593,2,23.36,5.0,13,61,Silver,0,0.855,0,0.12572766469299546
CUST013594,7,27.5,7.0,67,9,Bronze,1,0.374,1,0.8316525849183017
CUST013595,9,25.48,3.0,0,58,Gold,0,0.774,0,0.01286228568465593
CUST013596,4,18.61,4.0,7,16,Silver,1,0.62,0,0.23215076092627152
CUST013597,3,12.97,3.0,6,36,Bronze,0,0.926,0,0.09085642428866077
CUST013598,6,35.55,2.0,54,24,Gold,1,0.569,0,0.2153359233491283
CUST013599,2,29.46,5.0,77,21,Bronze,0,0.647,0,0.9151649087976779
CUST013600,9,32.69,5.0,68,58,Silver,0,0.707,0,0.19546660039046404
CUST013601,6,32.5,4.0,45,35,Silver,1,0.406,0,0.36787193715849265
CUST013602,4,20.86,4.0,7,36,Bronze,1,0.84,1,0.3083748149748164
CUST013603,5,19.75,7.0,57,29,Bronze,0,0.583,0,0.8170893612436546
CUST013604,5,26.87,8.0,33,34,Bronze,0,0.821,0,0.43802967015879846
CUST013605,5,34.66,5.0,36,29,Bronze,0,0.753,0,0.31313278734852595
CUST013606,4,24.37,6.0,19,51,Silver,2,0.845,0,0.2107023146245447
CUST013607,7,26.71,4.0,70,34,Bronze,0,0.984,0,0.2791376659949074
CUST013608,4,49.64,1.0,69,42,Platinum,1,0.81,0,0.1639441852797015
CUST013609,2,21.71,6.0,61,17,Bronze,0,0.439,0,0.9255788091570729
CUST013610,1,17.99,3.0,59,1,Bronze,0,0.614,1,0.8737580454072724
CUST013611,8,35.2,4.0,10,19,Gold,0,0.675,0,0.016012743046056217
CUST013612,9,32.76,5.0,59,59,Silver,1,0.854,0,0.12597606614814855
CUST013613,6,22.02,5.0,22,31,Silver,0,0.824,0,0.12059501563655271
CUST013614,7,35.25,7.0,55,45,Silver,0,0.898,0,0.2817528581525983
CUST013615,7,36.26,3.0,1,16,Gold,1,0.942,0,0.009498627589470218
CUST013616,7,22.17,6.0,18,32,Bronze,0,0.991,0,0.09221936220149253
CUST013617,2,25.18,4.0,49,6,Bronze,0,0.488,1,0.8301551826275029
CUST013618,5,17.98,0.0,4,33,Platinum,2,0.662,0,0.10632461826070075
CUST013619,6,28.18,4.0,51,10,Bronze,0,0.847,1,0.4678690932847684
CUST013620,6,24.72,4.0,43,44,Silver,0,0.759,0,0.17903464466216198
CUST013621,5,25.86,6.0,32,59,Silver,0,0.885,0,0.13337855554018976
CUST013622,7,35.82,3.0,39,11,Silver,0,0.767,1,0.21474173498139912
CUST013623,11,12.54,2.0,51,31,Gold,1,0.722,0,0.04785478343878661
CUST013624,7,30.81,0.0,27,22,Platinum,1,0.584,0,0.023468654657591445
CUST013625,7,21.89,7.0,10,24,Bronze,0,0.827,0,0.1082634185052185
CUST013626,6,28.73,7.0,7,23,Silver,0,0.8,0,0.09282056212142414
CUST013627,11,49.32,5.0,28,5,Silver,1,0.551,0,0.09024833561425134
CUST013628,6,23.71,6.0,11,30,Bronze,0,0.783,0,0.1264829820978861
CUST013629,6,36.18,3.0,49,31,Gold,0,0.778,0,0.14348560025224952
CUST013630,9,13.68,6.0,52,58,Silver,0,0.62,0,0.2163683796934127
CUST013631,6,29.72,,39,7,Bronze,0,0.388,1,0.4760002897825095
CUST013632,5,47.21,5.0,62,8,Gold,0,0.929,0,0.34739305017037186
CUST013633,8,31.13,3.0,26,13,Gold,1,0.791,0,0.02718304331991191
CUST013634,4,34.76,6.0,30,6,Bronze,0,0.664,0,0.6578617925273078
CUST013635,6,26.79,5.0,70,18,Gold,0,0.815,0,0.4450631646250053
CUST013636,7,8.0,7.0,14,50,Bronze,0,1.0,0,0.12793738329654245
CUST013637,5,28.32,7.0,30,48,Bronze,0,0.46,1,0.5526865140521143
CUST013638,4,22.71,6.0,26,48,Bronze,1,0.719,0,0.5220167958426164
CUST013639,6,34.31,3.0,23,44,Gold,0,0.601,0,0.018218204319361074
CUST013640,10,25.0,5.0,73,54,Bronze,0,0.705,0,0.29138084669677
CUST013641,10,27.0,4.0,35,12,Bronze,1,0.678,1,0.269527329829642
CUST013642,14,16.6,4.0,51,3,Silver,0,1.0,0,0.10554430016640685
CUST013643,7,25.4,6.0,41,4,Bronze,0,0.934,0,0.6240414672548582
CUST013644,8,24.43,6.0,17,48,Bronze,0,0.768,0,0.1271840861963457
CUST013645,0,40.14,4.0,60,44,Bronze,0,0.676,0,0.7680752757390633
CUST013646,5,24.85,0.0,33,37,Gold,0,0.874,0,0.10395146949529097
CUST013647,4,43.83,4.0,36,47,Silver,1,0.944,0,0.14262799271031498
CUST013648,6,26.74,2.0,28,39,Gold,0,0.541,0,0.03131885707315758
CUST013649,7,23.43,6.0,21,38,Bronze,1,0.802,0,0.20470578046019
CUST013650,6,40.46,5.0,29,23,Silver,2,0.732,0,0.16196937952002602
CUST013651,5,44.92,3.0,54,21,Gold,1,0.982,0,0.15319956897344575
CUST013652,7,43.59,7.0,47,12,Bronze,0,0.976,0,0.332748953667924
CUST013653,4,36.55,2.0,75,39,Bronze,2,0.75,0,0.48211742301388427
CUST013654,4,18.81,6.0,60,8,Bronze,0,0.479,1,0.9319999626714569
CUST013655,9,26.45,5.0,56,51,Bronze,0,0.955,0,0.1880904043577266
CUST013656,0,15.7,6.0,58,26,Bronze,0,0.654,1,0.9183240753076881
CUST013657,6,30.06,4.0,16,25,Platinum,0,0.916,0,0.02098690823880995
CUST013658,5,33.65,5.0,14,18,Silver,0,0.726,0,0.13858889195623572
CUST013659,5,11.96,5.0,51,16,Silver,0,0.725,0,0.4932144773855384
CUST013660,2,32.18,9.0,78,15,Bronze,0,0.264,1,0.9509245868509049
CUST013661,9,29.33,4.0,7,56,Silver,0,0.861,0,0.02071500040579084
CUST013662,5,23.66,3.0,71,38,Silver,0,0.862,0,0.52317073922312
CUST013663,7,25.82,1.0,15,25,Gold,0,0.822,0,0.030560634414377976
CUST013664,0,34.94,4.0,22,32,Bronze,0,0.562,0,0.4453453720811503
CUST013665,6,24.81,0.0,44,38,Gold,0,0.739,0,0.07524412439144873
CUST013666,7,33.74,6.0,41,28,Bronze,0,0.509,0,0.4594410140490471
CUST013667,6,36.67,5.0,44,15,Silver,0,0.667,0,0.24801076101690203
CUST013668,12,34.34,2.0,63,30,Gold,1,0.991,0,0.020115175982215763
CUST013669,9,27.03,3.0,19,45,Silver,0,0.877,0,0.020324254307178973
CUST013670,4,23.6,3.0,51,18,Silver,0,0.697,0,0.5139478660270728
CUST013671,7,32.68,4.0,45,50,Gold,0,0.998,0,0.05273100113201591
CUST013672,10,24.74,0.0,18,29,Gold,1,0.931,0,0.0237150688842654
CUST013673,7,16.94,6.0,32,4,Bronze,2,,0,0.45760533989282515
CUST013674,5,37.71,6.0,32,36,Bronze,0,0.397,0,0.4251760091779473
CUST013675,9,19.1,4.0,44,45,Silver,0,0.853,0,0.06889606481418414
CUST013676,2,28.31,0.0,6,65,Platinum,0,0.643,0,0.05456369136947984
CUST013677,5,35.14,5.0,17,10,Silver,1,0.627,0,0.2195158364194959
CUST013678,8,23.25,6.0,79,26,Bronze,1,0.848,0,0.7602454217693395
CUST013679,3,36.15,4.0,53,4,Silver,0,0.688,1,0.7175044918371867
CUST013680,8,35.3,6.0,35,55,Bronze,0,0.86,0,0.16769777845772563
CUST013681,3,35.38,6.0,72,38,Bronze,1,0.87,1,0.8717097350935937
CUST013682,2,17.46,6.0,29,21,Bronze,0,0.861,0,0.62900024507548
CUST013683,2,29.7,5.0,50,17,Bronze,0,0.787,1,0.7697826302770227
CUST013684,9,18.15,6.0,19,35,Silver,0,0.79,0,0.054243587431463944
CUST013685,4,15.18,6.0,78,7,Bronze,0,0.76,1,0.9201118744208103
CUST013686,4,20.32,9.0,32,55,Bronze,1,0.768,1,0.6616956130246874
CUST013687,9,29.72,3.0,20,48,Silver,0,0.702,0,0.023255385259889058
CUST013688,4,17.71,6.0,52,14,Bronze,0,0.391,1,0.8809018682298853
CUST013689,10,14.0,5.0,21,21,Bronze,1,0.801,0,0.08224830109444464
CUST013690,5,30.52,4.0,24,32,Bronze,0,0.699,0,0.21165555156713034
CUST013691,7,24.18,4.0,32,23,Bronze,0,0.931,0,0.07312086651314663
CUST013692,18,22.29,5.0,54,52,Silver,1,1.0,0,0.06502831476523004
CUST013693,6,30.68,6.0,72,21,Bronze,0,0.364,1,0.8223777042410723
CUST013694,9,28.69,8.0,6,18,Bronze,0,0.759,0,0.18733400979057305
CUST013695,2,14.14,5.0,78,5,Bronze,0,0.734,1,0.8958349401688345
CUST013696,3,29.84,5.0,77,34,Bronze,1,0.525,1,0.9256977278732407
CUST013697,5,24.87,5.0,43,19,Bronze,0,0.856,0,0.4270686677056575
CUST013698,8,18.2,5.0,60,48,Bronze,0,0.674,0,0.3874618440359885
CUST013699,4,29.2,5.0,72,8,Bronze,0,0.395,1,0.9022840492963302
CUST013700,7,23.86,7.0,39,47,Bronze,0,0.609,1,0.4338810139971371
CUST013701,5,27.42,4.0,4,39,Gold,0,0.357,0,0.027758384645390374
CUST013702,6,41.97,6.0,56,25,Bronze,0,0.82,1,0.6076738970446905
CUST013703,9,20.4,6.0,53,11,Bronze,2,0.76,1,0.6372665031206393
CUST013704,6,30.04,3.0,69,61,Silver,0,0.394,0,0.2306083075576669
CUST013705,2,36.09,4.0,77,5,Bronze,1,0.421,1,0.9267927400756759
CUST013706,10,34.44,2.0,59,45,Gold,0,0.649,0,0.035903885690676235
CUST013707,3,14.64,4.0,12,15,Bronze,0,0.743,0,0.334471593840456
CUST013708,10,25.99,5.0,18,10,Silver,0,1.0,0,0.040500739798280054
CUST013709,7,35.06,1.0,10,65,Gold,0,0.878,0,0.021123758378209248
CUST013710,4,23.28,8.0,47,34,Bronze,0,0.63,0,0.6987436033706775
